Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20
12099;172840;F;New York;380;347320;04/08/2019;GGOEAAEJ030913;Android Womens Long Sleeve Blended Cardigan Grey;Apparel;10;150;60;Clicked;18;15000;268898;8;SALE20;200
12100;172840;F;New York;380;347320;04/08/2019;GGOEGAAJ032614;Google Mens Short Sleeve Badge Tee Charcoal;Apparel;10;1329;60;Not Used;18;15000;268898;8;SALE20;200
12101;172840;F;New York;380;347320;04/08/2019;GGOEGAEJ035314;Google Vintage Henley GreyBlack;Apparel;10;2099;60;Clicked;18;15000;268898;8;SALE20;200
12102;172840;F;New York;380;347320;04/08/2019;GGOEGALB036514;Google Womens Scoop Neck Tee Black;Apparel;10;60;60;Not Used;18;15000;268898;8;SALE20;200
12103;172840;F;New York;380;347330;04/08/2019;GGOEGAAJ080615;Google Mens Bike Short Sleeve Tee Charcoal;Apparel;30;1599;60;Clicked;18;15000;268898;8;SALE20;200
12104;172840;F;New York;380;347350;04/08/2019;GGOEGAAJ032713;Google Mens Long  Lean Tee Grey;Apparel;10;80;60;Clicked;18;15000;268898;8;SALE20;200
12105;172840;F;New York;380;347350;04/08/2019;GGOEGAAJ032813;Google Mens Long  Lean Tee Charcoal;Apparel;10;48;60;Clicked;18;15000;268898;8;SALE20;200
13102;156010;F;Chicago;460;347090;04/08/2019;GGOEGBMJ013399;Sport Bag;Bags;5630;399;19042;Clicked;18;15000;268898;8;AIO20;200
13103;142980;M;Chicago;410;346360;04/08/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;10;1279;1248;Used;18;15000;268898;8;AIO20;200
13104;124840;M;California;440;346640;04/08/2019;GGOEGBCR024399;Google Lunch Bag;Bags;10;1399;60;Used;18;15000;268898;8;AIO20;200
13105;124840;M;California;440;346640;04/08/2019;GGOEGBJC014399;Google Tote Bag;Bags;10;999;60;Not Used;18;15000;268898;8;AIO20;200
13106;124840;M;California;440;346640;04/08/2019;GGOEGBMJ013399;Sport Bag;Bags;20;499;60;Used;18;15000;268898;8;AIO20;200
13107;124840;M;California;440;346640;04/08/2019;GGOEGBPB021199;Google Slim Utility Travel Bag;Bags;10;1049;60;Used;18;15000;268898;8;AIO20;200
13108;124840;M;California;440;346680;04/08/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;10;1279;60;Clicked;18;15000;268898;8;AIO20;200
13109;124840;M;California;440;346730;04/08/2019;GGOEGCMB020932;Suitcase Organizer Cubes;Bags;40;1539;60;Used;18;15000;268898;8;AIO20;200
13110;124840;M;California;440;346820;04/08/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;10;1279;60;Clicked;18;15000;268898;8;AIO20;200
13111;124840;M;California;440;346880;04/08/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;40;1279;1647;Clicked;18;15000;268898;8;AIO20;200
13474;156010;F;Chicago;460;347090;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;50;1999;19042;Clicked;18;15000;268898;8;EXTRA20;200
13475;142980;M;Chicago;410;346350;04/08/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;100;239;7574;Used;18;15000;268898;8;EXTRA20;200
13476;142980;M;Chicago;410;346350;04/08/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;50;1039;7574;Not Used;18;15000;268898;8;EXTRA20;200
13477;142980;M;Chicago;410;346380;04/08/2019;GGOEGDHC074099;Google 17oz Stainless Steel Sport Bottle;Drinkware;30;1519;1869;Clicked;18;15000;268898;8;EXTRA20;200
13478;142980;M;Chicago;410;346380;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;40;1999;1869;Used;18;15000;268898;8;EXTRA20;200
13479;181980;F;Chicago;290;346440;04/08/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;10;1039;4973;Used;18;15000;268898;8;EXTRA20;200
13480;124840;M;California;440;346640;04/08/2019;GGOEGDHR018499;Google 22 oz Water Bottle;Drinkware;60;299;60;Used;18;15000;268898;8;EXTRA20;200
13481;124840;M;California;440;346640;04/08/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;10;1299;60;Not Used;18;15000;268898;8;EXTRA20;200
13482;124840;M;California;440;346730;04/08/2019;GGOEGDHR082199;Google 25 oz Red Stainless Steel Bottle;Drinkware;300;1399;60;Used;18;15000;268898;8;EXTRA20;200
13483;124840;M;California;440;346750;04/08/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;10;239;60;Clicked;18;15000;268898;8;EXTRA20;200
13484;124840;M;California;440;346770;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;100;1999;3494;Clicked;18;15000;268898;8;EXTRA20;200
13485;124840;M;California;440;346880;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;80;1999;1647;Not Used;18;15000;268898;8;EXTRA20;200
13486;124840;M;California;440;346910;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;20;2499;60;Clicked;18;15000;268898;8;EXTRA20;200
13487;124840;M;California;440;346910;04/08/2019;GGOEGDHR082199;Google 25 oz Red Stainless Steel Bottle;Drinkware;20;1399;60;Clicked;18;15000;268898;8;EXTRA20;200
13488;181790;F;New York;60;347170;04/08/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;10;1999;60;Not Used;18;15000;268898;8;EXTRA20;200
13489;181790;F;New York;60;347180;04/08/2019;GGOEADHH073999;Android 17oz Stainless Steel Sport Bottle;Drinkware;10;1063;60;Used;18;15000;268898;8;EXTRA20;200
13490;172840;F;New York;380;347220;04/08/2019;GGOEADWQ015699;Android Rise 14 oz Mug;Drinkware;10;1039;60;Clicked;18;15000;268898;8;EXTRA20;200
13491;172840;F;New York;380;347220;04/08/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;10;1039;60;Not Used;18;15000;268898;8;EXTRA20;200
13492;172840;F;New York;380;347280;04/08/2019;GGOEADHH073999;Android 17oz Stainless Steel Sport Bottle;Drinkware;20;1063;60;Used;18;15000;268898;8;EXTRA20;200
13493;172840;F;New York;380;347320;04/08/2019;GGOEADWQ015699;Android Rise 14 oz Mug;Drinkware;10;1299;60;Not Used;18;15000;268898;8;EXTRA20;200
13494;172840;F;New York;380;347330;04/08/2019;GGOEADHH073999;Android 17oz Stainless Steel Sport Bottle;Drinkware;30;1063;60;Used;18;15000;268898;8;EXTRA20;200
13903;156010;F;Chicago;460;346910;04/08/2019;GGOEGPJC203399;Crunch Noise Dog Toy;Lifestyle;20;349;60;Not Used;18;15000;268898;8;EXTRA20;200
13904;156010;F;Chicago;460;346930;04/08/2019;GGOEGFSR022099;Google Kick Ball;Lifestyle;10;159;60;Clicked;18;15000;268898;8;EXTRA20;200
13905;142980;M;Chicago;410;346340;04/08/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;10;35;60;Used;18;15000;268898;8;EXTRA20;200
13906;142980;M;Chicago;410;346340;04/08/2019;GGOEGHGR019499;Google Sunglasses;Lifestyle;10;35;60;Clicked;18;15000;268898;8;EXTRA20;200
13907;142980;M;Chicago;410;346430;04/08/2019;GGOEAKDH019899;Windup Android;Lifestyle;10;319;65;Clicked;18;15000;268898;8;EXTRA20;200
13908;177070;F;Chicago;40;346430;04/08/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;10;28;65;Clicked;18;15000;268898;8;EXTRA20;200
13909;124840;M;California;440;346600;04/08/2019;GGOEGCBC016999;Google Pet Feeding Mat;Lifestyle;10;168;60;Not Used;18;15000;268898;8;EXTRA20;200
13910;124840;M;California;440;346680;04/08/2019;GGOEGCKQ013199;1 oz Hand Sanitizer;Lifestyle;10;159;60;Clicked;18;15000;268898;8;EXTRA20;200
13911;124840;M;California;440;346770;04/08/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;50;28;3494;Clicked;18;15000;268898;8;EXTRA20;200
13912;124840;M;California;440;346770;04/08/2019;GGOEGHGH019699;Google Sunglasses;Lifestyle;50;28;3494;Used;18;15000;268898;8;EXTRA20;200
13913;124840;M;California;440;346770;04/08/2019;GGOEGHGR019499;Google Sunglasses;Lifestyle;50;28;3494;Used;18;15000;268898;8;EXTRA20;200
13914;124840;M;California;440;346850;04/08/2019;GGOEAKDH019899;Windup Android;Lifestyle;10;399;60;Clicked;18;15000;268898;8;EXTRA20;200
13915;181790;F;New York;60;347170;04/08/2019;GGOEGCBC016999;Google Pet Feeding Mat;Lifestyle;10;168;60;Clicked;18;15000;268898;8;EXTRA20;200
13916;181790;F;New York;60;347170;04/08/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;10;28;60;Clicked;18;15000;268898;8;EXTRA20;200
13917;181790;F;New York;60;347170;04/08/2019;GGOEGHGH019699;Google Sunglasses;Lifestyle;10;28;60;Not Used;18;15000;268898;8;EXTRA20;200
13918;181790;F;New York;60;347170;04/08/2019;GGOEGHGR019499;Google Sunglasses;Lifestyle;10;28;60;Clicked;18;15000;268898;8;EXTRA20;200
13919;181790;F;New York;60;347170;04/08/2019;GGOEGHGT019599;Google Sunglasses;Lifestyle;10;28;60;Used;18;15000;268898;8;EXTRA20;200
13920;172840;F;New York;380;347250;04/08/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;20;35;60;Used;18;15000;268898;8;EXTRA20;200
13921;172840;F;New York;380;347320;04/08/2019;GGOEGCVB072399;Google Executive Umbrella;Lifestyle;10;2449;60;Used;18;15000;268898;8;EXTRA20;200
13922;172840;F;New York;380;347330;04/08/2019;GGOEGPJC203399;Crunch Noise Dog Toy;Lifestyle;10;279;60;Not Used;18;15000;268898;8;EXTRA20;200
14108;181790;F;New York;60;347170;04/08/2019;GGOEWFKA083199;Waze Mood Original Window Decal;Waze;10;159;60;Clicked;18;15000;268898;8;WEMP20;200
14109;181790;F;New York;60;347200;04/08/2019;GGOEWFKA082999;Waze Baby on Board Window Decal;Waze;10;239;60;Clicked;18;15000;268898;8;WEMP20;200
14110;181790;F;New York;60;347200;04/08/2019;GGOEWFKA083299;Waze Mood Ninja Window Decal;Waze;10;159;60;Clicked;18;15000;268898;8;WEMP20;200
14111;172840;F;New York;380;347240;04/08/2019;GGOEWAEA083899;Waze Dress Socks;Waze;20;719;65;Not Used;18;15000;268898;8;WEMP20;200
14112;172840;F;New York;380;347310;04/08/2019;GGOEWEBB082699;Waze Mobile Phone Vent Mount;Waze;10;559;60;Clicked;18;15000;268898;8;WEMP20;200
14210;142980;M;Chicago;410;346380;04/08/2019;GGOEGHPJ080310;Google Blackout Cap;Headgear;30;1063;1869;Not Used;5;15000;268898;8;HGEAR20;200
14211;181980;F;Chicago;290;346450;04/08/2019;GGOEGHPB080410;Google 5Panel Snapback Cap;Headgear;10;1063;65;Clicked;5;15000;268898;8;HGEAR20;200
14212;181980;F;Chicago;290;346450;04/08/2019;GGOEGHPJ080310;Google Blackout Cap;Headgear;10;1063;65;Used;5;15000;268898;8;HGEAR20;200
14213;181980;F;Chicago;290;346460;04/08/2019;GGOEGHPJ080310;Google Blackout Cap;Headgear;10;1329;60;Clicked;5;15000;268898;8;HGEAR20;200
14214;181790;F;New York;60;347190;04/08/2019;GGOEGHPB080410;Google 5Panel Snapback Cap;Headgear;50;1063;60;Not Used;5;15000;268898;8;HGEAR20;200
14215;181790;F;New York;60;347190;04/08/2019;GGOEGHPJ080310;Google Blackout Cap;Headgear;80;1063;60;Clicked;5;15000;268898;8;HGEAR20;200
14216;172840;F;New York;380;347260;04/08/2019;GGOEGHPJ080110;Google 5Panel Cap;Headgear;10;1899;60;Clicked;5;15000;268898;8;HGEAR20;200
14378;156010;F;Chicago;460;347080;04/08/2019;GGOEGOCD078399;Google Leather Perforated Journal;Notebooks  Journals;10;108;60;Clicked;5;15000;268898;8;NJ20;200
14379;156010;F;Chicago;460;347090;04/08/2019;GGOEGOCR078499;Google Spiral Leather Journal;Notebooks  Journals;150;96;19042;Used;5;15000;268898;8;NJ20;200
14380;142980;M;Chicago;410;346380;04/08/2019;GGOEGOCR078499;Google Spiral Leather Journal;Notebooks  Journals;40;96;1869;Not Used;5;15000;268898;8;NJ20;200
14381;142980;M;Chicago;410;346380;04/08/2019;GGOEYOCR077799;YouTube Hard Cover Journal;Notebooks  Journals;60;1199;1869;Clicked;5;15000;268898;8;NJ20;200
14382;124840;M;California;440;346540;04/08/2019;GGOEGOCD078399;Google Leather Perforated Journal;Notebooks  Journals;10;135;60;Clicked;5;15000;268898;8;NJ20;200
14383;124840;M;California;440;346600;04/08/2019;GGOEGOCC077299;Google RFID Journal;Notebooks  Journals;10;48;60;Used;5;15000;268898;8;NJ20;200
14384;124840;M;California;440;346600;04/08/2019;GGOEYOCR077399;YouTube RFID Journal;Notebooks  Journals;10;48;60;Clicked;5;15000;268898;8;NJ20;200
14385;124840;M;California;440;346730;04/08/2019;GGOEGOCC077999;Google Spiral Journal with Pen;Notebooks  Journals;320;699;60;Used;5;15000;268898;8;NJ20;200
14386;124840;M;California;440;346770;04/08/2019;GGOEGOCL077699;Google Hard Cover Journal;Notebooks  Journals;50;1199;3494;Used;5;15000;268898;8;NJ20;200
14387;124840;M;California;440;346770;04/08/2019;GGOEYOCR077799;YouTube Hard Cover Journal;Notebooks  Journals;50;1199;3494;Not Used;5;15000;268898;8;NJ20;200
14388;124840;M;California;440;346780;04/08/2019;GGOEYOCR077799;YouTube Hard Cover Journal;Notebooks  Journals;100;1199;1248;Not Used;5;15000;268898;8;NJ20;200
14389;172840;F;New York;380;347290;04/08/2019;GGOEGOCC077299;Google RFID Journal;Notebooks  Journals;180;60;60;Used;5;15000;268898;8;NJ20;200
14500;124840;M;California;440;346740;04/08/2019;GGOEGCBQ016499;SPF15 Slim  Slender Lip Balm;Housewares;10;14;60;Used;12;15000;268898;8;HOU20;200
14501;124840;M;California;440;346750;04/08/2019;GGOEGCBQ016499;SPF15 Slim  Slender Lip Balm;Housewares;10;14;60;Not Used;12;15000;268898;8;HOU20;200
14538;124840;M;California;440;346550;04/08/2019;GGOEYDHJ056099;22 oz YouTube Bottle Infuser;Bottles;110;399;7067;Used;5;15000;268898;8;BT20;200
52792;124840;M;California;440;346560;04/08/2019;GGOEGGCX056499;Gift Card  5000;Gift Cards;10;500;0;Used;5;15000;268898;8;GC20;200
4327;160290;F;Washington DC;400;481510;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4328;160290;F;Washington DC;400;481520;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Used;1;40000;188166;12;ELEC30;300
4329;160290;F;Washington DC;400;481530;26/12/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;15188;65;Clicked;1;40000;188166;12;ELEC30;300
4330;167250;F;Chicago;480;481090;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4331;167250;F;Chicago;480;481100;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;8052;65;Not Used;1;40000;188166;12;ELEC30;300
4332;167250;F;Chicago;480;481120;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Not Used;1;40000;188166;12;ELEC30;300
4333;167250;F;Chicago;480;481150;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1213;65;Used;1;40000;188166;12;ELEC30;300
4334;167250;F;Chicago;480;481170;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4335;167250;F;Chicago;480;481180;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Not Used;1;40000;188166;12;ELEC30;300
4336;167250;F;Chicago;480;481220;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Clicked;1;40000;188166;12;ELEC30;300
4337;167250;F;Chicago;480;481240;26/12/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;15188;65;Clicked;1;40000;188166;12;ELEC30;300
4338;167250;F;Chicago;480;481260;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4339;167250;F;Chicago;480;481260;26/12/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;20;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4340;167250;F;Chicago;480;481270;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1213;65;Used;1;40000;188166;12;ELEC30;300
4341;167250;F;Chicago;480;481290;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4342;167250;F;Chicago;480;481290;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1213;65;Used;1;40000;188166;12;ELEC30;300
4343;139630;F;Chicago;400;481550;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1213;65;Not Used;1;40000;188166;12;ELEC30;300
4344;139630;F;Chicago;400;481570;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Not Used;1;40000;188166;12;ELEC30;300
4345;139630;F;Chicago;400;481590;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;30;1213;65;Used;1;40000;188166;12;ELEC30;300
4346;139630;F;Chicago;400;481600;26/12/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;40;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4347;139630;F;Chicago;400;481610;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4348;139630;F;Chicago;400;481620;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Not Used;1;40000;188166;12;ELEC30;300
4349;173150;F;New York;100;481300;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1213;1999;Clicked;1;40000;188166;12;ELEC30;300
4350;173150;F;New York;100;481300;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1213;1999;Not Used;1;40000;188166;12;ELEC30;300
4351;173150;F;New York;100;481340;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1213;65;Used;1;40000;188166;12;ELEC30;300
4352;173150;F;New York;100;481380;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Used;1;40000;188166;12;ELEC30;300
4353;173150;F;New York;100;481390;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Clicked;1;40000;188166;12;ELEC30;300
4354;173150;F;New York;100;481390;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4355;173150;F;New York;100;481400;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1213;65;Used;1;40000;188166;12;ELEC30;300
4356;173150;F;New York;100;481410;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4357;173150;F;New York;100;481420;26/12/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;15188;65;Clicked;1;40000;188166;12;ELEC30;300
4358;150900;F;Chicago;170;480990;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1213;65;Not Used;1;40000;188166;12;ELEC30;300
4359;151990;F;New Jersey;410;481000;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1213;65;Not Used;1;40000;188166;12;ELEC30;300
4360;139110;M;Chicago;300;481630;26/12/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1213;65;Used;1;40000;188166;12;ELEC30;300
4361;139110;M;Chicago;300;481630;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4362;139110;M;Chicago;300;481650;26/12/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;8052;65;Clicked;1;40000;188166;12;ELEC30;300
4363;139110;M;Chicago;300;481660;26/12/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1213;65;Clicked;1;40000;188166;12;ELEC30;300
4364;139110;M;Chicago;300;481660;26/12/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;8052;65;Used;1;40000;188166;12;ELEC30;300
5694;167250;F;Chicago;480;481230;26/12/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;20;244;65;Used;1;40000;188166;12;OFF30;300
5695;139110;M;Chicago;300;481670;26/12/2019;GGOEGOAR013099;Google Stylus Pen w LED Light;Office;10;561;60;Used;1;40000;188166;12;OFF30;300
6299;167250;F;Chicago;480;481190;26/12/2019;GGOEGAXL089455;Google Protector Tee Navy;Apparel;20;2038;60;Clicked;18;40000;188166;12;SALE30;300
6300;167250;F;Chicago;480;481190;26/12/2019;GGOEGAXP089355;Google Flower Tee Purple;Apparel;10;2038;60;Clicked;18;40000;188166;12;SALE30;300
6301;167250;F;Chicago;480;481260;26/12/2019;GGOEGAEJ028115;Google Womens Short Sleeve Badge Tee Grey;Apparel;20;347;65;Clicked;18;40000;188166;12;SALE30;300
6302;139630;F;Chicago;400;481580;26/12/2019;GGOEAAEB091713;Android Tone Hoodie Black;Apparel;10;6115;60;Used;18;40000;188166;12;SALE30;300
6303;139630;F;Chicago;400;481580;26/12/2019;GGOEAAEB091715;Android Tone Hoodie Black;Apparel;10;6115;60;Clicked;18;40000;188166;12;SALE30;300
6304;151990;F;New Jersey;410;481000;26/12/2019;GGOEGAEB090914;Google Braille Tee Black;Apparel;10;1793;65;Clicked;18;40000;188166;12;SALE30;300
6305;139110;M;Chicago;300;481670;26/12/2019;GGOEAAEB091715;Android Tone Hoodie Black;Apparel;20;6115;60;Used;18;40000;188166;12;SALE30;300
6306;139110;M;Chicago;300;481670;26/12/2019;GGOEGHPB071610;Google Twill Cap;Apparel;10;112;60;Clicked;18;40000;188166;12;SALE30;300
7334;173150;F;New York;100;481350;26/12/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;8153;65;Clicked;18;40000;188166;12;AIO30;300
7335;139110;M;Chicago;300;481640;26/12/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;8153;65;Clicked;18;40000;188166;12;AIO30;300
7336;139110;M;Chicago;300;481670;26/12/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;10192;60;Not Used;18;40000;188166;12;AIO30;300
7444;139110;M;Chicago;300;481670;26/12/2019;GGOEGDHC087099;Google Thermal Bottle Blue;Drinkware;10;2445;60;Used;18;40000;188166;12;EXTRA30;300
7649;151990;F;New Jersey;410;481000;26/12/2019;GGOEWFKA082999;Waze Baby on Board Window Decal;Waze;10;244;65;Clicked;18;40000;188166;12;WEMP30;300
